date_key,full_date,year,quarter,month,month_name,day,day_name,is_weekend
20240428,2024-04-28,2024,2,4,April,28,Sunday,No
20240429,2024-04-29,2024,2,4,April,29,Monday,No
20240430,2024-04-30,2024,2,4,April,30,Tuesday,No
20240501,2024-05-01,2024,2,5,May,1,Wednesday,No
20240502,2024-05-02,2024,2,5,May,2,Thursday,No
20240503,2024-05-03,2024,2,5,May,3,Friday,Yes
20240504,2024-05-04,2024,2,5,May,4,Saturday,No
20240505,2024-05-05,2024,2,5,May,5,Sunday,No
20240506,2024-05-06,2024,2,5,May,6,Monday,No
20240507,2024-05-07,2024,2,5,May,7,Tuesday,No
20240508,2024-05-08,2024,2,5,May,8,Wednesday,No
20240509,2024-05-09,2024,2,5,May,9,Thursday,No
20240510,2024-05-10,2024,2,5,May,10,Friday,Yes
20240511,2024-05-11,2024,2,5,May,11,Saturday,No
20240512,2024-05-12,2024,2,5,May,12,Sunday,No
20240513,2024-05-13,2024,2,5,May,13,Monday,No
20240514,2024-05-14,2024,2,5,May,14,Tuesday,No
20240515,2024-05-15,2024,2,5,May,15,Wednesday,No
20240516,2024-05-16,2024,2,5,May,16,Thursday,No
20240517,2024-05-17,2024,2,5,May,17,Friday,Yes
20240518,2024-05-18,2024,2,5,May,18,Saturday,No
20240519,2024-05-19,2024,2,5,May,19,Sunday,No
20240520,2024-05-20,2024,2,5,May,20,Monday,No
20240521,2024-05-21,2024,2,5,May,21,Tuesday,No
20240522,2024-05-22,2024,2,5,May,22,Wednesday,No
20240523,2024-05-23,2024,2,5,May,23,Thursday,No
20240524,2024-05-24,2024,2,5,May,24,Friday,Yes
20240525,2024-05-25,2024,2,5,May,25,Saturday,No
20240526,2024-05-26,2024,2,5,May,26,Sunday,No
20240527,2024-05-27,2024,2,5,May,27,Monday,No
20240528,2024-05-28,2024,2,5,May,28,Tuesday,No
20240529,2024-05-29,2024,2,5,May,29,Wednesday,No
20240530,2024-05-30,2024,2,5,May,30,Thursday,No
20240531,2024-05-31,2024,2,5,May,31,Friday,Yes
20240601,2024-06-01,2024,2,6,June,1,Saturday,No
20240602,2024-06-02,2024,2,6,June,2,Sunday,No
20240603,2024-06-03,2024,2,6,June,3,Monday,No
20240604,2024-06-04,2024,2,6,June,4,Tuesday,No
20240605,2024-06-05,2024,2,6,June,5,Wednesday,No
20240606,2024-06-06,2024,2,6,June,6,Thursday,No
20240607,2024-06-07,2024,2,6,June,7,Friday,Yes
20240608,2024-06-08,2024,2,6,June,8,Saturday,No
20240609,2024-06-09,2024,2,6,June,9,Sunday,No
20240610,2024-06-10,2024,2,6,June,10,Monday,No
20240611,2024-06-11,2024,2,6,June,11,Tuesday,No
20240612,2024-06-12,2024,2,6,June,12,Wednesday,No
20240613,2024-06-13,2024,2,6,June,13,Thursday,No
20240614,2024-06-14,2024,2,6,June,14,Friday,Yes
20240615,2024-06-15,2024,2,6,June,15,Saturday,No
20240616,2024-06-16,2024,2,6,June,16,Sunday,No
20240617,2024-06-17,2024,2,6,June,17,Monday,No
20240618,2024-06-18,2024,2,6,June,18,Tuesday,No
20240619,2024-06-19,2024,2,6,June,19,Wednesday,No
20240620,2024-06-20,2024,2,6,June,20,Thursday,No
20240621,2024-06-21,2024,2,6,June,21,Friday,Yes
20240622,2024-06-22,2024,2,6,June,22,Saturday,No
20240623,2024-06-23,2024,2,6,June,23,Sunday,No
20240624,2024-06-24,2024,2,6,June,24,Monday,No
20240625,2024-06-25,2024,2,6,June,25,Tuesday,No
20240626,2024-06-26,2024,2,6,June,26,Wednesday,No
20240627,2024-06-27,2024,2,6,June,27,Thursday,No
20240628,2024-06-28,2024,2,6,June,28,Friday,Yes
20240629,2024-06-29,2024,2,6,June,29,Saturday,No
20240630,2024-06-30,2024,2,6,June,30,Sunday,No
20240701,2024-07-01,2024,3,7,July,1,Monday,No
20240702,2024-07-02,2024,3,7,July,2,Tuesday,No
20240703,2024-07-03,2024,3,7,July,3,Wednesday,No
20240704,2024-07-04,2024,3,7,July,4,Thursday,No
20240705,2024-07-05,2024,3,7,July,5,Friday,Yes
20240706,2024-07-06,2024,3,7,July,6,Saturday,No
20240707,2024-07-07,2024,3,7,July,7,Sunday,No
20240708,2024-07-08,2024,3,7,July,8,Monday,No
20240709,2024-07-09,2024,3,7,July,9,Tuesday,No
20240710,2024-07-10,2024,3,7,July,10,Wednesday,No
20240711,2024-07-11,2024,3,7,July,11,Thursday,No
20240712,2024-07-12,2024,3,7,July,12,Friday,Yes
20240713,2024-07-13,2024,3,7,July,13,Saturday,No
20240714,2024-07-14,2024,3,7,July,14,Sunday,No
20240715,2024-07-15,2024,3,7,July,15,Monday,No
20240716,2024-07-16,2024,3,7,July,16,Tuesday,No
20240717,2024-07-17,2024,3,7,July,17,Wednesday,No
20240718,2024-07-18,2024,3,7,July,18,Thursday,No
20240719,2024-07-19,2024,3,7,July,19,Friday,Yes
20240720,2024-07-20,2024,3,7,July,20,Saturday,No
20240721,2024-07-21,2024,3,7,July,21,Sunday,No
20240722,2024-07-22,2024,3,7,July,22,Monday,No
20240723,2024-07-23,2024,3,7,July,23,Tuesday,No
20240724,2024-07-24,2024,3,7,July,24,Wednesday,No
20240725,2024-07-25,2024,3,7,July,25,Thursday,No
20240726,2024-07-26,2024,3,7,July,26,Friday,Yes
20240727,2024-07-27,2024,3,7,July,27,Saturday,No
20240728,2024-07-28,2024,3,7,July,28,Sunday,No
20240729,2024-07-29,2024,3,7,July,29,Monday,No
20240730,2024-07-30,2024,3,7,July,30,Tuesday,No
20240731,2024-07-31,2024,3,7,July,31,Wednesday,No
20240801,2024-08-01,2024,3,8,August,1,Thursday,No
20240802,2024-08-02,2024,3,8,August,2,Friday,Yes
20240803,2024-08-03,2024,3,8,August,3,Saturday,No
20240804,2024-08-04,2024,3,8,August,4,Sunday,No
20240805,2024-08-05,2024,3,8,August,5,Monday,No
20240806,2024-08-06,2024,3,8,August,6,Tuesday,No
20240807,2024-08-07,2024,3,8,August,7,Wednesday,No
20240808,2024-08-08,2024,3,8,August,8,Thursday,No
20240809,2024-08-09,2024,3,8,August,9,Friday,Yes
20240810,2024-08-10,2024,3,8,August,10,Saturday,No
20240811,2024-08-11,2024,3,8,August,11,Sunday,No
20240812,2024-08-12,2024,3,8,August,12,Monday,No
20240813,2024-08-13,2024,3,8,August,13,Tuesday,No
20240814,2024-08-14,2024,3,8,August,14,Wednesday,No
20240815,2024-08-15,2024,3,8,August,15,Thursday,No
20240816,2024-08-16,2024,3,8,August,16,Friday,Yes
20240817,2024-08-17,2024,3,8,August,17,Saturday,No
20240818,2024-08-18,2024,3,8,August,18,Sunday,No
20240819,2024-08-19,2024,3,8,August,19,Monday,No
20240820,2024-08-20,2024,3,8,August,20,Tuesday,No
20240821,2024-08-21,2024,3,8,August,21,Wednesday,No
20240822,2024-08-22,2024,3,8,August,22,Thursday,No
20240823,2024-08-23,2024,3,8,August,23,Friday,Yes
20240824,2024-08-24,2024,3,8,August,24,Saturday,No
20240825,2024-08-25,2024,3,8,August,25,Sunday,No
20240826,2024-08-26,2024,3,8,August,26,Monday,No
20240827,2024-08-27,2024,3,8,August,27,Tuesday,No
20240828,2024-08-28,2024,3,8,August,28,Wednesday,No
20240829,2024-08-29,2024,3,8,August,29,Thursday,No
20240830,2024-08-30,2024,3,8,August,30,Friday,Yes
20240831,2024-08-31,2024,3,8,August,31,Saturday,No
20240901,2024-09-01,2024,3,9,September,1,Sunday,No
20240902,2024-09-02,2024,3,9,September,2,Monday,No
20240903,2024-09-03,2024,3,9,September,3,Tuesday,No
20240904,2024-09-04,2024,3,9,September,4,Wednesday,No
20240905,2024-09-05,2024,3,9,September,5,Thursday,No
20240906,2024-09-06,2024,3,9,September,6,Friday,Yes
20240907,2024-09-07,2024,3,9,September,7,Saturday,No
20240908,2024-09-08,2024,3,9,September,8,Sunday,No
20240909,2024-09-09,2024,3,9,September,9,Monday,No
20240910,2024-09-10,2024,3,9,September,10,Tuesday,No
20240911,2024-09-11,2024,3,9,September,11,Wednesday,No
20240912,2024-09-12,2024,3,9,September,12,Thursday,No
20240913,2024-09-13,2024,3,9,September,13,Friday,Yes
20240914,2024-09-14,2024,3,9,September,14,Saturday,No
20240915,2024-09-15,2024,3,9,September,15,Sunday,No
20240916,2024-09-16,2024,3,9,September,16,Monday,No
20240917,2024-09-17,2024,3,9,September,17,Tuesday,No
20240918,2024-09-18,2024,3,9,September,18,Wednesday,No
20240919,2024-09-19,2024,3,9,September,19,Thursday,No
20240920,2024-09-20,2024,3,9,September,20,Friday,Yes
20240921,2024-09-21,2024,3,9,September,21,Saturday,No
20240922,2024-09-22,2024,3,9,September,22,Sunday,No
20240923,2024-09-23,2024,3,9,September,23,Monday,No
20240924,2024-09-24,2024,3,9,September,24,Tuesday,No
20240925,2024-09-25,2024,3,9,September,25,Wednesday,No
20240926,2024-09-26,2024,3,9,September,26,Thursday,No
20240927,2024-09-27,2024,3,9,September,27,Friday,Yes
20240928,2024-09-28,2024,3,9,September,28,Saturday,No
20240929,2024-09-29,2024,3,9,September,29,Sunday,No
20240930,2024-09-30,2024,3,9,September,30,Monday,No
20241001,2024-10-01,2024,4,10,October,1,Tuesday,No
20241002,2024-10-02,2024,4,10,October,2,Wednesday,No
20241003,2024-10-03,2024,4,10,October,3,Thursday,No
20241004,2024-10-04,2024,4,10,October,4,Friday,Yes
20241005,2024-10-05,2024,4,10,October,5,Saturday,No
20241006,2024-10-06,2024,4,10,October,6,Sunday,No
20241007,2024-10-07,2024,4,10,October,7,Monday,No
20241008,2024-10-08,2024,4,10,October,8,Tuesday,No
20241009,2024-10-09,2024,4,10,October,9,Wednesday,No
20241010,2024-10-10,2024,4,10,October,10,Thursday,No
20241011,2024-10-11,2024,4,10,October,11,Friday,Yes
20241012,2024-10-12,2024,4,10,October,12,Saturday,No
20241013,2024-10-13,2024,4,10,October,13,Sunday,No
20241014,2024-10-14,2024,4,10,October,14,Monday,No
20241015,2024-10-15,2024,4,10,October,15,Tuesday,No
20241016,2024-10-16,2024,4,10,October,16,Wednesday,No
20241017,2024-10-17,2024,4,10,October,17,Thursday,No
20241018,2024-10-18,2024,4,10,October,18,Friday,Yes
20241019,2024-10-19,2024,4,10,October,19,Saturday,No
20241020,2024-10-20,2024,4,10,October,20,Sunday,No
20241021,2024-10-21,2024,4,10,October,21,Monday,No
20241022,2024-10-22,2024,4,10,October,22,Tuesday,No
20241023,2024-10-23,2024,4,10,October,23,Wednesday,No
20241024,2024-10-24,2024,4,10,October,24,Thursday,No
20241025,2024-10-25,2024,4,10,October,25,Friday,Yes
20241026,2024-10-26,2024,4,10,October,26,Saturday,No
20241027,2024-10-27,2024,4,10,October,27,Sunday,No
20241028,2024-10-28,2024,4,10,October,28,Monday,No
20241029,2024-10-29,2024,4,10,October,29,Tuesday,No
20241030,2024-10-30,2024,4,10,October,30,Wednesday,No
20241031,2024-10-31,2024,4,10,October,31,Thursday,No
20241101,2024-11-01,2024,4,11,November,1,Friday,Yes
20241102,2024-11-02,2024,4,11,November,2,Saturday,No
20241103,2024-11-03,2024,4,11,November,3,Sunday,No
20241104,2024-11-04,2024,4,11,November,4,Monday,No
20241105,2024-11-05,2024,4,11,November,5,Tuesday,No
20241106,2024-11-06,2024,4,11,November,6,Wednesday,No
20241107,2024-11-07,2024,4,11,November,7,Thursday,No
20241108,2024-11-08,2024,4,11,November,8,Friday,Yes
20241109,2024-11-09,2024,4,11,November,9,Saturday,No
20241110,2024-11-10,2024,4,11,November,10,Sunday,No
20241111,2024-11-11,2024,4,11,November,11,Monday,No
20241112,2024-11-12,2024,4,11,November,12,Tuesday,No
20241113,2024-11-13,2024,4,11,November,13,Wednesday,No
20241114,2024-11-14,2024,4,11,November,14,Thursday,No
20241115,2024-11-15,2024,4,11,November,15,Friday,Yes
20241116,2024-11-16,2024,4,11,November,16,Saturday,No
20241117,2024-11-17,2024,4,11,November,17,Sunday,No
20241118,2024-11-18,2024,4,11,November,18,Monday,No
20241119,2024-11-19,2024,4,11,November,19,Tuesday,No
20241120,2024-11-20,2024,4,11,November,20,Wednesday,No
20241121,2024-11-21,2024,4,11,November,21,Thursday,No
20241122,2024-11-22,2024,4,11,November,22,Friday,Yes
20241123,2024-11-23,2024,4,11,November,23,Saturday,No
20241124,2024-11-24,2024,4,11,November,24,Sunday,No
20241125,2024-11-25,2024,4,11,November,25,Monday,No
20241126,2024-11-26,2024,4,11,November,26,Tuesday,No
20241127,2024-11-27,2024,4,11,November,27,Wednesday,No
20241128,2024-11-28,2024,4,11,November,28,Thursday,No
20241129,2024-11-29,2024,4,11,November,29,Friday,Yes
20241130,2024-11-30,2024,4,11,November,30,Saturday,No
20241201,2024-12-01,2024,4,12,December,1,Sunday,No
20241202,2024-12-02,2024,4,12,December,2,Monday,No
20241203,2024-12-03,2024,4,12,December,3,Tuesday,No
20241204,2024-12-04,2024,4,12,December,4,Wednesday,No
20241205,2024-12-05,2024,4,12,December,5,Thursday,No
20241206,2024-12-06,2024,4,12,December,6,Friday,Yes
20241207,2024-12-07,2024,4,12,December,7,Saturday,No
20241208,2024-12-08,2024,4,12,December,8,Sunday,No
20241209,2024-12-09,2024,4,12,December,9,Monday,No
20241210,2024-12-10,2024,4,12,December,10,Tuesday,No
20241211,2024-12-11,2024,4,12,December,11,Wednesday,No
20241212,2024-12-12,2024,4,12,December,12,Thursday,No
20241213,2024-12-13,2024,4,12,December,13,Friday,Yes
20241214,2024-12-14,2024,4,12,December,14,Saturday,No
20241215,2024-12-15,2024,4,12,December,15,Sunday,No
20241216,2024-12-16,2024,4,12,December,16,Monday,No
20241217,2024-12-17,2024,4,12,December,17,Tuesday,No
20241218,2024-12-18,2024,4,12,December,18,Wednesday,No
20241219,2024-12-19,2024,4,12,December,19,Thursday,No
20241220,2024-12-20,2024,4,12,December,20,Friday,Yes
20241221,2024-12-21,2024,4,12,December,21,Saturday,No
20241222,2024-12-22,2024,4,12,December,22,Sunday,No
20241223,2024-12-23,2024,4,12,December,23,Monday,No
20241224,2024-12-24,2024,4,12,December,24,Tuesday,No
20241225,2024-12-25,2024,4,12,December,25,Wednesday,No
20241226,2024-12-26,2024,4,12,December,26,Thursday,No
20241227,2024-12-27,2024,4,12,December,27,Friday,Yes
20241228,2024-12-28,2024,4,12,December,28,Saturday,No
20241229,2024-12-29,2024,4,12,December,29,Sunday,No
20241230,2024-12-30,2024,4,12,December,30,Monday,No
20241231,2024-12-31,2024,4,12,December,31,Tuesday,No
20250101,2025-01-01,2025,1,1,January,1,Wednesday,No
20250102,2025-01-02,2025,1,1,January,2,Thursday,No
20250103,2025-01-03,2025,1,1,January,3,Friday,Yes
20250104,2025-01-04,2025,1,1,January,4,Saturday,No
20250105,2025-01-05,2025,1,1,January,5,Sunday,No
20250106,2025-01-06,2025,1,1,January,6,Monday,No
20250107,2025-01-07,2025,1,1,January,7,Tuesday,No
20250108,2025-01-08,2025,1,1,January,8,Wednesday,No
20250109,2025-01-09,2025,1,1,January,9,Thursday,No
20250110,2025-01-10,2025,1,1,January,10,Friday,Yes
20250111,2025-01-11,2025,1,1,January,11,Saturday,No
20250112,2025-01-12,2025,1,1,January,12,Sunday,No
20250113,2025-01-13,2025,1,1,January,13,Monday,No
20250114,2025-01-14,2025,1,1,January,14,Tuesday,No
20250115,2025-01-15,2025,1,1,January,15,Wednesday,No
20250116,2025-01-16,2025,1,1,January,16,Thursday,No
20250117,2025-01-17,2025,1,1,January,17,Friday,Yes
20250118,2025-01-18,2025,1,1,January,18,Saturday,No
20250119,2025-01-19,2025,1,1,January,19,Sunday,No
20250120,2025-01-20,2025,1,1,January,20,Monday,No
20250121,2025-01-21,2025,1,1,January,21,Tuesday,No
20250122,2025-01-22,2025,1,1,January,22,Wednesday,No
20250123,2025-01-23,2025,1,1,January,23,Thursday,No
20250124,2025-01-24,2025,1,1,January,24,Friday,Yes
20250125,2025-01-25,2025,1,1,January,25,Saturday,No
20250126,2025-01-26,2025,1,1,January,26,Sunday,No
20250127,2025-01-27,2025,1,1,January,27,Monday,No
20250128,2025-01-28,2025,1,1,January,28,Tuesday,No
20250129,2025-01-29,2025,1,1,January,29,Wednesday,No
20250130,2025-01-30,2025,1,1,January,30,Thursday,No
20250131,2025-01-31,2025,1,1,January,31,Friday,Yes
20250201,2025-02-01,2025,1,2,February,1,Saturday,No
20250202,2025-02-02,2025,1,2,February,2,Sunday,No
20250203,2025-02-03,2025,1,2,February,3,Monday,No
20250204,2025-02-04,2025,1,2,February,4,Tuesday,No
20250205,2025-02-05,2025,1,2,February,5,Wednesday,No
20250206,2025-02-06,2025,1,2,February,6,Thursday,No
20250207,2025-02-07,2025,1,2,February,7,Friday,Yes
20250208,2025-02-08,2025,1,2,February,8,Saturday,No
20250209,2025-02-09,2025,1,2,February,9,Sunday,No
20250210,2025-02-10,2025,1,2,February,10,Monday,No
20250211,2025-02-11,2025,1,2,February,11,Tuesday,No
20250212,2025-02-12,2025,1,2,February,12,Wednesday,No
20250213,2025-02-13,2025,1,2,February,13,Thursday,No
20250214,2025-02-14,2025,1,2,February,14,Friday,Yes
20250215,2025-02-15,2025,1,2,February,15,Saturday,No
20250216,2025-02-16,2025,1,2,February,16,Sunday,No
20250217,2025-02-17,2025,1,2,February,17,Monday,No
20250218,2025-02-18,2025,1,2,February,18,Tuesday,No
20250219,2025-02-19,2025,1,2,February,19,Wednesday,No
20250220,2025-02-20,2025,1,2,February,20,Thursday,No
20250221,2025-02-21,2025,1,2,February,21,Friday,Yes
20250222,2025-02-22,2025,1,2,February,22,Saturday,No
20250223,2025-02-23,2025,1,2,February,23,Sunday,No
20250224,2025-02-24,2025,1,2,February,24,Monday,No
20250225,2025-02-25,2025,1,2,February,25,Tuesday,No
20250226,2025-02-26,2025,1,2,February,26,Wednesday,No
20250227,2025-02-27,2025,1,2,February,27,Thursday,No
20250228,2025-02-28,2025,1,2,February,28,Friday,Yes
20250301,2025-03-01,2025,1,3,March,1,Saturday,No
20250302,2025-03-02,2025,1,3,March,2,Sunday,No
20250303,2025-03-03,2025,1,3,March,3,Monday,No
20250304,2025-03-04,2025,1,3,March,4,Tuesday,No
20250305,2025-03-05,2025,1,3,March,5,Wednesday,No
20250306,2025-03-06,2025,1,3,March,6,Thursday,No
20250307,2025-03-07,2025,1,3,March,7,Friday,Yes
20250308,2025-03-08,2025,1,3,March,8,Saturday,No
20250309,2025-03-09,2025,1,3,March,9,Sunday,No
20250310,2025-03-10,2025,1,3,March,10,Monday,No
20250311,2025-03-11,2025,1,3,March,11,Tuesday,No
20250312,2025-03-12,2025,1,3,March,12,Wednesday,No
20250313,2025-03-13,2025,1,3,March,13,Thursday,No
20250314,2025-03-14,2025,1,3,March,14,Friday,Yes
20250315,2025-03-15,2025,1,3,March,15,Saturday,No
20250316,2025-03-16,2025,1,3,March,16,Sunday,No
20250317,2025-03-17,2025,1,3,March,17,Monday,No
20250318,2025-03-18,2025,1,3,March,18,Tuesday,No
20250319,2025-03-19,2025,1,3,March,19,Wednesday,No
20250320,2025-03-20,2025,1,3,March,20,Thursday,No
20250321,2025-03-21,2025,1,3,March,21,Friday,Yes
20250322,2025-03-22,2025,1,3,March,22,Saturday,No
20250323,2025-03-23,2025,1,3,March,23,Sunday,No
20250324,2025-03-24,2025,1,3,March,24,Monday,No
20250325,2025-03-25,2025,1,3,March,25,Tuesday,No
20250326,2025-03-26,2025,1,3,March,26,Wednesday,No
20250327,2025-03-27,2025,1,3,March,27,Thursday,No
20250328,2025-03-28,2025,1,3,March,28,Friday,Yes
20250329,2025-03-29,2025,1,3,March,29,Saturday,No
20250330,2025-03-30,2025,1,3,March,30,Sunday,No
20250331,2025-03-31,2025,1,3,March,31,Monday,No
20250401,2025-04-01,2025,2,4,April,1,Tuesday,No
20250402,2025-04-02,2025,2,4,April,2,Wednesday,No
20250403,2025-04-03,2025,2,4,April,3,Thursday,No
20250404,2025-04-04,2025,2,4,April,4,Friday,Yes
20250405,2025-04-05,2025,2,4,April,5,Saturday,No
20250406,2025-04-06,2025,2,4,April,6,Sunday,No
20250407,2025-04-07,2025,2,4,April,7,Monday,No
20250408,2025-04-08,2025,2,4,April,8,Tuesday,No
20250409,2025-04-09,2025,2,4,April,9,Wednesday,No
20250410,2025-04-10,2025,2,4,April,10,Thursday,No
20250411,2025-04-11,2025,2,4,April,11,Friday,Yes
20250412,2025-04-12,2025,2,4,April,12,Saturday,No
20250413,2025-04-13,2025,2,4,April,13,Sunday,No
20250414,2025-04-14,2025,2,4,April,14,Monday,No
20250415,2025-04-15,2025,2,4,April,15,Tuesday,No
20250416,2025-04-16,2025,2,4,April,16,Wednesday,No
20250417,2025-04-17,2025,2,4,April,17,Thursday,No
20250418,2025-04-18,2025,2,4,April,18,Friday,Yes
20250419,2025-04-19,2025,2,4,April,19,Saturday,No
20250420,2025-04-20,2025,2,4,April,20,Sunday,No
20250421,2025-04-21,2025,2,4,April,21,Monday,No
20250422,2025-04-22,2025,2,4,April,22,Tuesday,No
20250423,2025-04-23,2025,2,4,April,23,Wednesday,No
20250424,2025-04-24,2025,2,4,April,24,Thursday,No
20250425,2025-04-25,2025,2,4,April,25,Friday,Yes
20250426,2025-04-26,2025,2,4,April,26,Saturday,No
20250427,2025-04-27,2025,2,4,April,27,Sunday,No
20250428,2025-04-28,2025,2,4,April,28,Monday,No
20250429,2025-04-29,2025,2,4,April,29,Tuesday,No
20250430,2025-04-30,2025,2,4,April,30,Wednesday,No
20250501,2025-05-01,2025,2,5,May,1,Thursday,No
20250502,2025-05-02,2025,2,5,May,2,Friday,Yes
20250503,2025-05-03,2025,2,5,May,3,Saturday,No
20250504,2025-05-04,2025,2,5,May,4,Sunday,No
20250505,2025-05-05,2025,2,5,May,5,Monday,No
20250506,2025-05-06,2025,2,5,May,6,Tuesday,No
20250507,2025-05-07,2025,2,5,May,7,Wednesday,No
20250508,2025-05-08,2025,2,5,May,8,Thursday,No
20250509,2025-05-09,2025,2,5,May,9,Friday,Yes
20250510,2025-05-10,2025,2,5,May,10,Saturday,No
20250511,2025-05-11,2025,2,5,May,11,Sunday,No
20250512,2025-05-12,2025,2,5,May,12,Monday,No
20250513,2025-05-13,2025,2,5,May,13,Tuesday,No
20250514,2025-05-14,2025,2,5,May,14,Wednesday,No
20250515,2025-05-15,2025,2,5,May,15,Thursday,No
20250516,2025-05-16,2025,2,5,May,16,Friday,Yes
20250517,2025-05-17,2025,2,5,May,17,Saturday,No
20250518,2025-05-18,2025,2,5,May,18,Sunday,No
20250519,2025-05-19,2025,2,5,May,19,Monday,No
20250520,2025-05-20,2025,2,5,May,20,Tuesday,No
20250521,2025-05-21,2025,2,5,May,21,Wednesday,No
20250522,2025-05-22,2025,2,5,May,22,Thursday,No
20250523,2025-05-23,2025,2,5,May,23,Friday,Yes
20250524,2025-05-24,2025,2,5,May,24,Saturday,No
20250525,2025-05-25,2025,2,5,May,25,Sunday,No
20250526,2025-05-26,2025,2,5,May,26,Monday,No
20250527,2025-05-27,2025,2,5,May,27,Tuesday,No
20250528,2025-05-28,2025,2,5,May,28,Wednesday,No
20250529,2025-05-29,2025,2,5,May,29,Thursday,No
20250530,2025-05-30,2025,2,5,May,30,Friday,Yes
20250531,2025-05-31,2025,2,5,May,31,Saturday,No
20250601,2025-06-01,2025,2,6,June,1,Sunday,No
20250602,2025-06-02,2025,2,6,June,2,Monday,No
20250603,2025-06-03,2025,2,6,June,3,Tuesday,No
20250604,2025-06-04,2025,2,6,June,4,Wednesday,No
